,USD_vs_Curr1,USD_vs_Curr2,USD_vs_Curr3,USD_vs_Curr4,USD_vs_Curr5,USD_vs_Curr6,USD_vs_Curr7,OT,timestamp_idx
3172,-1.6321379,-0.7146813,-1.4296862,-0.86649597,-0.6070851,-0.7616062,-1.1389989,-1.2400367,3172
3173,-1.591404,-0.66425115,-1.3897749,-0.80233836,-0.6071233,-0.72346425,-1.1361407,-1.2138038,3173
3174,-1.6204994,-0.688123,-1.4111793,-0.8191456,-0.6070851,-0.68168974,-1.1052289,-1.2463325,3174
3175,-1.646686,-0.67738086,-1.4143378,-0.8006074,-0.60700846,-0.6807814,-1.120703,-1.283059,3175
3176,-1.5700669,-0.6851392,-1.3810141,-0.711646,-0.6071233,-0.64718044,-1.0642871,-1.1377276,3176
3177,-1.576856,-0.6669368,-1.3865969,-0.6991817,-0.60697025,-0.63265,-1.0422356,-1.140351,3177
3178,-1.542911,-0.64395994,-1.3698288,-0.67680734,-0.60697025,-0.6199355,-1.0770113,-1.1177906,3178
3179,-1.519634,-0.54548717,-1.3810141,-0.63659316,-0.60697025,-0.5817936,-1.068331,-1.1109698,3179
3180,-1.535152,-0.48162916,-1.4178832,-0.6016302,-0.60697025,-0.49097934,-1.044572,-1.1193646,3180
3181,-1.5690969,-0.50788796,-1.4316471,-0.6247503,-0.60697025,-0.47281632,-1.044572,-1.1671085,3181
3182,-1.576856,-0.4947582,-1.4718001,-0.6169927,-0.60697025,-0.48825508,-1.070074,-1.1723554,3182
3183,-1.577826,-0.50788796,-1.4570506,-0.65201265,-0.60697025,-0.5064181,-1.0931506,-1.1324811,3183
3184,-1.54873,-0.5433984,-1.4578232,-0.6729907,-0.60697025,-0.5291212,-1.0596508,-1.1015259,3184
3185,-1.5390315,-0.5496648,-1.4918717,-0.6420457,-0.60697025,-0.5336622,-1.0666052,-1.1036246,3185
3186,-1.556489,-0.5445915,-1.5087562,-0.66555804,-0.60697025,-0.5799777,-1.0631366,-1.1246111,3186
3187,-1.5981929,-0.5526486,-1.4930307,-0.6969529,-0.60697025,-0.64899635,-1.0977516,-1.1387768,3187
3188,-1.583645,-0.5830857,-1.4899493,-0.70586795,-0.60697025,-0.6644351,-1.1063783,-1.127759,3188
3189,-1.557459,-0.53295434,-1.4659853,-0.7031899,-0.60697025,-0.6707919,-1.1063783,-1.0773915,3189
3190,-1.54776,-0.55951196,-1.468313,-0.7562128,-0.60697025,-0.6916792,-1.1058042,-0.95147246,3190
3191,-1.583645,-0.63679785,-1.4457397,-0.78913796,-0.60697025,-0.63446593,-1.1235601,-1.1051985,3191
3192,-1.584615,-0.7167701,-1.4558818,-0.78848743,-0.60697025,-0.60813016,-1.0781618,-1.1461223,3192
3193,-1.6137104,-0.7436258,-1.4457397,-0.8096758,-0.60697025,-0.64899635,-1.0856563,-1.1571403,3193
3194,-1.576856,-0.7137856,-1.4457397,-0.7852255,-0.60697025,-0.63809854,-1.0642871,-1.151369,3194
3195,-1.5749165,-0.6827523,-1.4167047,-0.79412174,-0.60697025,-0.6626184,-1.0943012,-1.1188399,3195
3196,-1.590434,-0.695882,-1.3897749,-0.78804725,-0.60697025,-0.7852177,-1.123003,-1.1246111,3196
3197,-1.592374,-0.61650664,-1.3798165,-0.759063,-0.60697025,-0.78431016,-1.1115364,-1.1209385,3197
3198,-1.5749165,-0.6072564,-1.3905764,-0.7258316,-0.60697025,-0.77976924,-1.1161202,-1.0889342,3198
3199,-1.571037,-0.5974093,-1.4099916,-0.71586406,-0.60697025,-0.824268,-1.145828,-1.0873599,3199
3200,-1.583645,-0.5962155,-1.3977246,-0.68129396,-0.60697025,-0.72709686,-1.0862315,-1.0595531,3200
3201,-1.5720065,-0.5639877,-1.3786185,-0.689128,-0.60697025,-0.72528017,-1.0666052,-1.0695215,3201
3202,-1.5244834,-0.53534126,-1.3734317,-0.6347755,-0.60697025,-0.6698836,-1.0526952,-1.0107597,3202
3203,-1.5303024,-0.4929682,-1.4020805,-0.6039257,-0.60697025,-0.5409274,-0.97965467,-0.96721244,3203
3204,-1.5138149,-0.47267702,-1.4020805,-0.600023,-0.60697025,-0.5854262,-0.98436385,-0.9472757,3204
3205,-1.522544,-0.4344816,-1.3497474,-0.5242432,-0.60697025,-0.5827019,-0.97906226,-0.9147463,3205
3206,-1.526423,-0.40105996,-1.3646225,-0.51199895,-0.60697025,-0.53093797,-0.9599031,-0.9262889,3206
3207,-1.54873,-0.42731944,-1.3857955,-0.40459508,-0.60697025,-0.5027855,-0.92462283,-0.9262889,3207
3208,-1.54776,-0.40046304,-1.437143,-0.36243895,-0.60697025,-0.4955203,-0.9219458,-0.87224853,3208
3209,-1.5472755,-0.4070283,-1.4721864,-0.36243895,-0.60697025,-0.40652192,-0.9064535,-0.85493493,3209
3210,-1.5409709,-0.4625311,-1.4249727,-0.41091818,-0.60697025,-0.5064181,-0.9578367,-0.8607059,3210
3211,-1.4905385,-0.37121975,-1.4044566,-0.37277943,-0.60697025,-0.45919427,-0.93709636,-0.8019441,3211
3212,-1.439136,-0.39628544,-1.3997046,-0.37868118,-0.60697025,-0.47644892,-0.93175834,-0.7704641,3212
3213,-1.4468945,-0.40523756,-1.403665,-0.39581344,-0.60697025,-0.5154992,-0.9495506,-0.7825315,3213
3214,-1.4187685,-0.3509286,-1.3993084,-0.33644864,-0.60697025,-0.44466385,-0.9097422,-0.7547248,3214
3215,-1.4265275,-0.39837423,-1.366226,-0.36589187,-0.60697025,-0.48189825,-0.9323518,-0.75892156,3215
3216,-1.352818,-0.3843495,-1.3287293,-0.30926272,-0.60697025,-0.44466385,-0.9192677,-0.6865187,3216
3217,-1.3373005,-0.42552945,-1.3222288,-0.33023104,-0.60677904,-0.43558276,-0.91569084,-0.6629088,3217
3218,-1.354758,-0.38972092,-1.3128691,-0.32076064,-0.6085768,-0.37110424,-0.88161564,-0.69281447,3218
3219,-1.3421495,-0.39747924,-1.3022538,-0.32474947,-0.6068939,-0.38563466,-0.8989762,-0.6901913,3219
3220,-1.3120841,-0.36137262,-1.2965162,-0.27300838,-0.60697025,-0.36565578,-0.88671905,-0.6324783,3220
3221,-1.2946266,-0.388229,-1.2961103,-0.25143796,-0.60700846,-0.42105234,-0.8954004,-0.5731917,3221
3222,-1.3033556,-0.3300405,-1.2837949,-0.21586266,-0.6068939,-0.38381794,-0.89958787,-0.6004743,3222
3223,-1.324692,-0.31840268,-1.2805011,-0.21997638,-0.60697025,-0.39471576,-0.8891101,-0.65661305,3223
3224,-1.290747,-0.21246967,-1.2448785,-0.16717303,-0.60677904,-0.4183281,-0.8783259,-0.58420956,3224
3225,-1.2985061,-0.18591207,-1.2714219,-0.18563491,-0.6067409,-0.4183281,-0.8968916,-0.6004743,3225
3226,-1.2888076,-0.14562783,-1.2469649,-0.17862362,-0.60677904,-0.3992567,-0.87861407,-0.58316004,3226
3227,-1.3140235,-0.13279618,-1.2697701,-0.20091185,-0.6085768,-0.46373522,-0.9261151,-0.6235588,3227
3228,-1.3363305,-0.14920855,-1.2361176,-0.22793472,-0.60677904,-0.49824452,-0.93175834,-0.6513662,3228
3229,-1.353788,-0.20650207,-1.2411305,-0.24225493,-0.6085768,-0.53638643,-0.9465854,-0.6592362,3229
3230,-1.2742596,-0.14532903,-1.2117959,-0.14073345,-0.6085768,-0.49097934,-0.9213523,-0.58106166,3230
3231,-1.292687,-0.18054065,-1.2369581,-0.19729587,-0.6085768,-0.50550973,-0.9448061,-0.5973258,3231
3232,-1.2723196,-0.20202564,-1.2202091,-0.16012298,-0.6085768,-0.4918877,-0.93531704,-0.5821106,3232
3233,-1.290747,-0.23574537,-1.242792,-0.17498825,-0.6085768,-0.5291212,-0.9675775,-0.57738906,3233
3234,-1.297536,-0.27931222,-1.271837,-0.24506697,-0.6070851,-0.5799777,-1.0399164,-0.58316004,3234
3235,-1.263591,-0.30497482,-1.2631532,-0.22279812,-0.60719967,-0.55454946,-1.0113399,-0.5522049,3235
3236,-1.3014156,-0.33063743,-1.2693545,-0.2460813,-0.60719967,-0.58451784,-1.0451461,-0.58788216,3236
3237,-1.2432241,-0.29423198,-1.224401,-0.17316146,-0.60719967,-0.5327538,-1.0154384,-0.53226817,3237
3238,-1.2684406,-0.3879302,-1.2477957,-0.26186454,-0.60719967,-0.5409274,-1.0271021,-0.5626986,3238
3239,-1.289777,-0.4344816,-1.2394598,-0.26515496,-0.60719967,-0.5173159,-1.0329254,-0.5821106,3239
3240,-1.291717,-0.48282224,-1.2210497,-0.27983835,-0.60719967,-0.44012287,-0.9955251,-0.5763396,3240
3241,-1.2490431,-0.4446268,-1.1999923,-0.23587424,-0.60719967,-0.42922592,-1.000215,-0.5417118,3241
3242,-1.2044297,-0.4673056,-1.1745503,-0.18486005,-0.60719967,-0.39289987,-0.95930964,-0.4850483,3242
3243,-1.2121887,-0.5639877,-1.1600327,-0.24047545,-0.60719967,-0.40016508,-0.9483648,-0.4850483,3243
3244,-1.1452682,-0.49893582,-1.1139393,-0.17446257,-0.60719967,-0.36565578,-0.9261151,-0.4121201,3244
3245,-1.1394492,-0.5830857,-1.1208745,-0.1871943,-0.60719967,-0.32842135,-0.89211065,-0.42313856,3245
3246,-1.1210217,-0.53414744,-1.1187012,-0.17290317,-0.60719967,-0.31298342,-0.9067588,-0.41054648,3246
3247,-1.0783477,-0.58099693,-1.0768389,-0.16456169,-0.60719967,-0.3738285,-0.91986006,-0.47770306,3247
3248,-1.0502218,-0.55503553,-1.0803548,-0.08644767,-0.60719967,-0.3484011,-0.91360617,-0.4504205,3248
3249,-1.0696193,-0.5365351,-1.0561489,-0.08698363,-0.60719967,-0.36565578,-0.9094369,-0.46511096,3249
3250,-1.0424627,-0.41956112,-1.0246409,-0.038638383,-0.60719967,-0.32842135,-0.89121294,-0.42313856,3250
3251,-1.0628303,-0.4070283,-1.0013626,-0.064771794,-0.6071233,-0.31389096,-0.9109281,-0.44307527,3251
3252,-1.0492517,-0.41777042,-0.99011916,-0.008773824,-0.60700846,-0.29572877,-0.9100293,-0.47665358,3252
3253,-1.1598163,-0.3879302,-1.0295382,-0.034582242,-0.6068939,-0.3193403,-0.92640215,-0.5369897,3253
3254,-1.2403146,-0.42523065,-1.0825472,-0.20168613,-0.60697025,-0.41923562,-1.0095787,-0.6083436,3254
3255,-1.2500131,-0.6302333,-1.0339907,-0.31276408,-0.60700846,-0.42922592,-1.0833563,-0.5926043,3255
3256,-1.2946266,-0.6493307,-1.0764041,-0.35997072,-0.6070851,-0.5318455,-1.1235601,-0.59103006,3256
3257,-1.2606816,-0.6391854,-1.0658562,-0.34513453,-0.6070851,-0.52730536,-1.0917131,-0.5406623,3257
3258,-1.2383746,-0.5717467,-1.0565933,-0.31276408,-0.6071233,-0.5391107,-1.0842186,-0.54800755,3258
3259,-1.1772738,-0.63858855,-0.98650646,-0.31251493,-0.60700846,-0.5018771,-1.0960269,-0.5716175,3259
3260,-1.1607857,-0.5687622,-1.0116785,-0.21843581,-0.60697025,-0.47735727,-1.0862315,-0.5364655,3260
3261,-1.1510872,-0.5281798,-1.00765,-0.1462435,-0.6071233,-0.3701959,-1.0746932,-0.52597183,3261
3262,-1.1336297,-0.54190576,-1.0348792,-0.14991648,-0.6070851,-0.36565578,-1.1017773,-0.5160035,3262
3263,-1.1685447,-0.6218781,-1.0174928,-0.29772663,-0.6068939,-0.43558276,-1.1166955,-0.55168015,3263
3264,-1.1753337,-0.5944248,-1.0322136,-0.296722,-0.60697025,-0.46827534,-1.1589122,-0.5931284,3264
3265,-1.2131581,-0.7102049,-1.060563,-0.3764718,-0.60700846,-0.5018771,-1.1725352,-0.6833709,3265
3266,-1.1375092,-0.6475407,-0.9995657,-0.29822382,-0.6071233,-0.50823396,-1.183013,-0.5952274,3266
3267,-1.1258707,-0.59203786,-0.94793785,-0.33769217,-0.6070851,-0.47917315,-1.1412816,-0.6025726,3267
3268,-1.1549667,-0.60009426,-0.9374187,-0.36884758,-0.60700846,-0.5427433,-1.1781967,-0.620411,3268
3269,-1.1442982,-0.59561855,-0.94474024,-0.34265658,-0.6071233,-0.5245803,-1.168006,-0.60519576,3269
3270,-1.1297503,-0.6039738,-0.92135584,-0.35997072,-0.6070851,-0.52004015,-1.175932,-0.54958177,3270
3271,-1.0502218,-0.64992756,-0.9483915,-0.33620006,-0.60697025,-0.5318455,-1.0931506,-0.5264966,3271
3272,-1.0036688,-0.56816524,-0.9176758,-0.2674413,-0.6068939,-0.50823396,-1.145828,-0.46825945,3272
3273,-1.0356737,-0.46461987,-0.9084509,-0.19367021,-0.6068939,-0.5027855,-1.1909208,-0.5181018,3273
3274,-0.9706933,-0.45715967,-0.87503046,-0.19626275,-0.6068939,-0.46736783,-1.1361407,-0.4745552,3274
3275,-0.93286884,-0.42791635,-0.8299417,-0.1760214,-0.60697025,-0.42922592,-1.1275686,-0.45461786,3275
3276,-0.8436413,-0.389124,-0.72673434,-0.11303095,-0.60697025,-0.415603,-0.9925771,-0.39375702,3276
3277,-0.7776908,-0.33421814,-0.65085214,-0.008228748,-0.6068939,-0.34295177,-0.9666969,-0.31768158,3277
3278,-0.84849083,-0.44999823,-0.687518,-0.02672882,-0.6068557,-0.28483096,-0.92343694,-0.39375702,3278
3279,-0.7873899,-0.41538352,-0.6652638,0.051710185,-0.60677904,-0.31298342,-0.93828225,-0.3192552,3279
3280,-0.7418064,-0.37688926,-0.637368,0.082884975,-0.60677904,-0.3229729,-0.9213523,-0.3029905,3280
3281,-0.7214394,-0.36555025,-0.6343639,0.06503546,-0.6068939,-0.31025836,-0.89121294,-0.2657396,3281
3282,-0.7233789,-0.37360737,-0.6273515,0.052264955,-0.6068939,-0.2784733,-0.8965863,-0.298269,3282
3283,-0.7495648,-0.3300405,-0.5635723,0.018593421,-0.6068557,-0.26303536,-0.84732413,-0.31715685,3283
3284,-0.79902786,-0.3007972,-0.59914654,-0.01285847,-0.60677904,-0.28029,-0.8121874,-0.35440773,3284
3285,-0.6816749,-0.25693154,-0.5131517,0.11010911,-0.6068939,-0.20582204,-0.8518523,-0.28567693,3285
3286,-0.6516095,-0.23395465,-0.45937926,0.14265172,-0.60677904,-0.3193403,-0.8696092,-0.20750248,3286
3287,-0.6234835,-0.18382327,-0.4228873,0.17805427,-0.60677904,-0.28846356,-0.8388592,-0.1891394,3287
3288,-0.66227794,-0.2196318,-0.47093183,0.13640502,-0.6068557,-0.3484011,-0.85756844,-0.25104913,3288
3289,-0.6486994,-0.23455156,-0.55283153,0.13470252,-0.60677904,-0.33296233,-0.830376,-0.22953817,3289
3290,-0.61960393,-0.20829205,-0.5579509,0.19300565,-0.6068557,-0.29845303,-0.8340236,-0.21327347,3290
3291,-0.620574,-0.18442017,-0.5615342,0.18208191,-0.6068557,-0.30117726,-0.8340236,-0.23163655,3291
3292,-0.5963269,-0.17964566,-0.5338221,0.21381146,-0.60700846,-0.28755522,-0.81581783,-0.19543514,3292
3293,-0.71465045,-0.20471135,-0.6107573,0.13923645,-0.6068939,-0.4110629,-0.9085381,-0.31400898,3293
3294,-0.6913734,-0.11399691,-0.53948265,0.21032947,-0.6068939,-0.39108315,-0.8545668,-0.28830004,3294
3295,-0.6777954,-0.21545419,-0.5518073,0.13867256,-0.60677904,-0.461011,-0.8900078,-0.29617003,3295
3296,-0.7068914,-0.2691663,-0.5466787,0.10083028,-0.60677904,-0.47372466,-0.90375715,-0.3087621,3296
3297,-0.63415194,-0.20471135,-0.53124344,0.13243555,-0.60677904,-0.415603,-0.8738149,-0.25944385,3297
3298,-0.5943874,-0.25573844,-0.50900763,0.06364825,-0.6068557,-0.45556167,-0.85756844,-0.25209862,3298
3299,-0.57499045,-0.2455925,-0.489757,0.024638858,-0.6068939,-0.43195015,-0.84732413,-0.23006293,3299
3300,-0.5478339,-0.068043135,-0.3876412,0.14037506,-0.6068939,-0.3574822,-0.8030572,-0.27728218,3300
3301,-0.64772993,-0.1614433,-0.47669834,0.03814601,-0.6068939,-0.38835892,-0.84097916,-0.33499515,3301
3302,-0.6486994,-0.11817452,-0.5001794,0.032903936,-0.60677904,-0.3611148,-0.8771218,-0.3192552,3302
3303,-0.5817794,-0.030444602,-0.44355768,0.07004776,-0.6068939,-0.35657385,-0.8971969,-0.28567693,3303
3304,-0.5478339,-0.022686275,-0.4228873,0.07172176,-0.60700846,-0.3538496,-0.92462283,-0.2678386,3304
3305,-0.5274669,0.01610607,-0.34552723,0.14207757,-0.60677904,-0.3338707,-0.8771218,-0.2573455,3305
3306,-0.5245574,0.0507208,-0.3897852,0.1022363,-0.6068557,-0.35203287,-0.8605872,-0.22743918,3306
3307,-0.51679844,0.082948625,-0.3612429,0.07729852,-0.60677904,-0.38200206,-0.85756844,-0.20750248,3307
3308,-0.47800392,0.04415628,-0.35691515,-0.0011307913,-0.60677904,-0.36565578,-0.8804105,-0.20697774,3308
3309,-0.48867244,0.047140088,-0.41916865,0.0367685,-0.6068939,-0.4110629,-0.876223,-0.19281201,3309
3310,-0.53231645,-0.046856254,-0.48767114,-0.029435953,-0.60700846,-0.4083378,-0.91836894,-0.20802723,3310
3311,-0.57789993,-0.029847696,-0.47826317,-0.0076836725,-0.6070851,-0.36383903,-0.93413115,-0.19018827,3311
3312,-0.5070999,-0.022387467,-0.41650248,-0.07201343,-0.60719967,-0.39199153,-0.9896472,-0.19648464,3312
3313,-0.57789993,-0.058196004,-0.44408908,-0.14729545,-0.60719967,-0.4655511,-1.0244787,-0.2741343,3313
3314,-0.5342559,-0.1372726,-0.41704366,-0.14204425,-0.6071233,-0.48098987,-1.0279827,-0.23740816,3314
3315,-0.48770297,-0.09758525,-0.41916865,-0.15620139,-0.6072382,-0.48734674,-1.0570444,-0.18441729,3315
3316,-0.44405895,-0.05282458,-0.4461945,-0.10614395,-0.60719967,-0.46464273,-1.0332307,-0.1036191,3316
3317,-0.40429503,-0.039396737,-0.35853812,-0.11171102,-0.60719967,-0.38291043,-0.9826027,-0.09942173,3317
3318,-0.40623447,-0.017911756,-0.35989052,-0.14046547,-0.6072382,-0.38654304,-0.9981668,-0.094175495,3318
3319,-0.4285415,-0.026266985,-0.3806576,-0.13705076,-0.6072382,-0.38018534,-0.9981668,-0.104668595,3319
3320,-0.60214645,-0.2172442,-0.50640935,-0.24021716,-0.6071233,-0.38563466,-1.0262216,-0.14664161,3320
3321,-0.6322119,-0.20142873,-0.5574385,-0.19471304,-0.6072382,-0.36383903,-0.96905154,-0.17234994,3321
3322,-0.61669445,-0.34317026,-0.55717766,-0.2674413,-0.60697025,-0.35657385,-1.0241905,-0.16343045,3322
3323,-0.70010245,-0.4696925,-0.64386857,-0.3257541,-0.60700846,-0.36747164,-1.0480578,-0.26469073,3323
3324,-0.6642174,-0.43806228,-0.6296118,-0.27806914,-0.6068939,-0.39017564,-1.0355489,-0.22691506,3324
3325,-0.69040334,-0.4461187,-0.67913425,-0.24710473,-0.60697025,-0.4237766,-1.0671805,-0.2552465,3325
3326,-0.7398664,-0.55503553,-0.7281926,-0.21740267,-0.6068939,-0.41923562,-1.0544381,-0.33709353,3326
3327,-0.6942829,-0.4374654,-0.7181957,-0.17524654,-0.60677904,-0.41287878,-1.0352618,-0.31715685,3327
3328,-0.6991324,-0.45507085,-0.7712819,-0.21380608,-0.6068939,-0.43467438,-1.0346866,-0.31873047,3328
3329,-0.60602593,-0.3858414,-0.674681,-0.12254924,-0.60697025,-0.42831755,-1.0154384,-0.24108078,3329
3330,-0.55753297,-0.34615406,-0.66080076,-0.13125391,-0.60700846,-0.44012287,-0.9855315,-0.19228727,3330
3331,-0.5817794,-0.31153935,-0.59712803,-0.11832091,-0.6072382,-0.42831755,-0.972592,-0.17339943,3331
3332,-0.5798394,-0.27513462,-0.61881286,-0.12413715,-0.60719967,-0.46827534,-0.9966928,-0.18494204,3332
3333,-0.5837189,-0.28766745,-0.62082213,-0.15985556,-0.6072382,-0.4991529,-1.0235981,-0.17444894,3333
3334,-0.6913734,-0.3228791,-0.6880108,-0.21586266,-0.6070851,-0.52004015,-1.033806,-0.23111242,3334
3335,-0.71561986,-0.36704215,-0.7155007,-0.24812818,-0.6071233,-0.5382032,-1.0498017,-0.22901343,3335
3336,-0.6991324,-0.36167145,-0.68110436,-0.21458094,-0.60700846,-0.5173159,-1.0544381,-0.19333677,3336
3337,-0.73113793,-0.36525214,-0.70815957,-0.13362637,-0.60719967,-0.5291212,-1.0556068,-0.22376657,3337
3338,-0.7204694,-0.3294436,-0.68208945,-0.1315219,-0.60719967,-0.49370357,-1.0746932,-0.22586556,3338
3339,-0.7282284,-0.37002668,-0.71061337,-0.1624766,-0.6070851,-0.521856,-1.0752684,-0.27203596,3339
3340,-0.6923434,-0.31631386,-0.6538367,-0.14650178,-0.6071233,-0.438307,-1.0335189,-0.25682074,3340
3341,-0.6952529,-0.42075494,-0.65955484,-0.21225637,-0.60700846,-0.43921536,-1.0375981,-0.23635866,3341
3342,-0.63997096,-0.4141897,-0.6107573,-0.24557385,-0.6068939,-0.420144,-1.0235981,-0.18494204,3342
3343,-0.62639296,-0.38375258,-0.586484,-0.23023988,-0.60697025,-0.4510207,-1.0195178,-0.16500472,3343
3344,-0.63997096,-0.4118028,-0.6548316,-0.26642755,-0.6068939,-0.4455722,-0.9855315,-0.1880899,3344
3345,-0.6108749,-0.44820753,-0.62108296,-0.25830615,-0.60677904,-0.4510207,-0.99493164,-0.15765947,3345
3346,-0.6360914,-0.4911775,-0.64735574,-0.34116447,-0.60677904,-0.4655511,-0.9943382,-0.20173088,3346
3347,-0.64772993,-0.5010253,-0.66874063,-0.33918428,-0.6067409,-0.3956241,-0.97965467,-0.21484771,3347
3348,-0.6079654,-0.46133727,-0.7012923,-0.38750103,-0.60677904,-0.38563466,-0.93828225,-0.16080733,3348
3349,-0.6739159,-0.55622935,-0.7184369,-0.41577712,-0.6066642,-0.36565578,-0.92343694,-0.20435461,3349
3350,-0.68555444,-0.58069813,-0.70006543,-0.47355455,-0.6066642,-0.35294124,-1.0168942,-0.19333677,3350
3351,-0.8252144,-0.60934526,-0.70767653,-0.49021813,-0.6068939,-0.34204343,-0.9984539,-0.4073986,3351
3352,-0.7961184,-0.55981004,-0.66278124,-0.46877146,-0.60700846,-0.33296233,-1.0168942,-0.34443876,3352
3353,-0.73210794,-0.56339073,-0.6173062,-0.39727703,-0.60700846,-0.2893711,-1.0110528,-0.2793812,3353
3354,-0.73210794,-0.5553343,-0.6095016,-0.39141348,-0.60700846,-0.29391205,-1.0110528,-0.2793812,3354
3355,-0.7689624,-0.6045707,-0.5892751,-0.42233,-0.6068939,-0.29027945,-1.0136774,-0.3213542,3355
3356,-0.83297336,-0.61799854,-0.6538367,-0.49069652,-0.60697025,-0.27574903,-1.0308943,-0.41369435,3356
3357,-0.80387735,-0.5983043,-0.5930807,-0.47689286,-0.60677904,-0.24033137,-1.0218542,-0.37801766,3357
3358,-0.7233789,-0.49326628,-0.5433366,-0.30425042,-0.6068939,-0.30208564,-1.0133891,-0.32240307,3358
3359,-0.7224089,-0.5287767,-0.5620363,-0.35404956,-0.6068939,-0.29754466,-1.044572,-0.29617003,3359
3360,-0.6419104,-0.47745153,-0.5235062,-0.31526995,-0.6068939,-0.31752357,-0.99493164,-0.23688342,3360
3361,-0.5788694,-0.4365704,-0.5286642,-0.32774398,-0.6071233,-0.2784733,-1.000215,-0.1996325,3361
3362,-0.5585024,-0.37121975,-0.5201451,-0.29420644,-0.60719967,-0.2466882,-1.0177748,-0.21904507,3362
3363,-0.411084,-0.14085332,-0.3932724,-0.19987871,-0.6070851,0.019397698,-0.8906012,-0.0710903,3363
3364,-0.432421,-0.1384664,-0.4382742,-0.1624766,-0.6070851,0.03029551,-0.8804105,-0.09050288,3364
3365,-0.48576292,-0.0868424,-0.46358094,-0.13204758,-0.6070851,0.08296784,-0.8768165,-0.16920207,3365
3366,-0.42999595,-0.029250793,-0.4393272,0.0015951571,-0.6068939,0.13200757,-0.8678127,-0.14087,3366
3367,-0.374714,0.0035732235,-0.41597107,0.03870078,-0.60697025,0.16379264,-0.85697496,-0.0826329,3367
3368,-0.375199,-0.01015343,-0.38011643,0.028494298,-0.60697025,0.13291594,-0.8455084,-0.07004081,3368
3369,-0.31894702,-0.060582906,-0.3240163,0.040633064,-0.6068939,0.19466935,-0.82007706,-0.07948504,3369
3370,-0.318462,-0.05073577,-0.3612429,0.010357419,-0.60697025,0.24734168,-0.833413,-0.041184627,3370
3371,-0.2937305,-0.042082448,-0.27036014,0.06226105,-0.6068939,0.30183074,-0.8288655,-0.050104104,3371
3372,-0.31700754,-0.037606023,-0.27147073,0.0046084677,-0.60677904,0.30001402,-0.8319036,-0.0815834,3372
3373,-0.31312805,0.0071539343,-0.2957734,0.026839115,-0.6067409,0.27458578,-0.9228435,-0.091027625,3373
3374,-0.33107054,-0.019701757,-0.30347142,-0.047821425,-0.6067409,0.21464825,-0.93531704,-0.11358807,3374
3375,-0.30245954,0.051317703,-0.23414798,-0.007138027,-0.6066642,0.23916811,-0.9192677,-0.08892863,3375
3376,-0.30003506,0.023268202,-0.25926185,-0.056440007,-0.6066642,0.20919977,-0.92045355,-0.09522499,3376
3377,-0.29470053,0.012525357,-0.2803283,-0.037289377,-0.6066642,0.1574358,-0.9678646,-0.078960285,3377
3378,-0.22390053,0.01043655,-0.23722929,-0.04485601,-0.60662603,0.22009759,-0.93709636,-0.011803695,3378
3379,-0.22390053,0.13964523,-0.20153873,0.052264955,-0.6066642,0.21646498,-0.9572432,0.04066243,3379
3380,-0.22923507,0.132185,-0.20266888,0.045062087,-0.60677904,0.24098483,-0.9453996,0.05640239,3380
3381,-0.17540756,0.14143524,-0.21338089,0.029049067,-0.6067409,0.29456553,-0.96579814,0.07581497,3381
3382,-0.1918956,0.12054715,-0.22574465,0.0026955714,-0.6067409,0.31726867,-0.9655111,0.056927137,3382
3383,-0.17831704,0.17664686,-0.22125281,-0.036476325,-0.6066642,0.3199929,-0.91748834,0.08630807,3383
3384,-0.14922161,0.17366305,-0.21281092,-0.014771936,-0.6067409,0.318177,-0.89419633,0.0852592,3384
3385,-0.15067607,0.14322594,-0.2720211,-0.09125016,-0.6066642,0.19830196,-0.9314713,0.08368495,3385
3386,-0.23165955,0.051317703,-0.35529274,-0.19781244,-0.6066642,0.1002225,-0.9672722,0.04695879,3386
3387,-0.19771458,0.04594628,-0.3300246,-0.2086501,-0.6067409,0.21283238,-0.95192343,0.08368495,3387
3388,-0.14194761,0.01610607,-0.34172168,-0.25881302,-0.6067409,0.19557773,-0.93828225,0.11149226,3388
3389,-0.15892008,-0.0155241415,-0.36934686,-0.28311962,-0.6068557,0.16197592,-0.9448061,0.08211071,3389
3390,-0.12642959,0.009839646,-0.2908181,-0.23280391,-0.6068939,0.22009759,-0.93413115,0.13562633,3390
3391,-0.059024658,0.01133155,-0.21478163,-0.23023988,-0.6068939,0.33452332,-0.89809567,0.1781241,3391
3392,-0.0672681,-0.029847696,-0.22994632,-0.19677931,-0.6068557,0.2854836,-0.90375715,0.22534336,3392
3393,-0.05320511,0.008347742,-0.17375925,-0.15305409,-0.6068939,0.27458578,-0.8822263,0.2279671,3393
3394,-0.025564123,0.089513145,-0.15149468,-0.07683416,-0.6068939,0.32816648,-0.8424896,0.263119,3394
3395,-0.023139648,0.09667527,-0.18085857,-0.022653867,-0.6068939,0.3163603,-0.81249267,0.2641685,3395
3396,-0.0633886,0.118160255,-0.18114816,0.019693835,-0.6068557,0.23916811,-0.83583933,0.26207015,3396
3397,-0.016350655,0.16829163,-0.18085857,0.08484577,-0.6067409,0.3272581,-0.80792814,0.30981416,3397
3398,-0.0144111905,0.1581457,-0.17744909,0.10813863,-0.6067409,0.24098483,-0.7688385,0.35913244,3398
3399,-0.01392618,0.18201828,-0.18284827,0.12054537,-0.6068557,0.24007647,-0.8109651,0.3659529,3399
